transaction_id,items
2032,butter;bread;sugar;pens
2033,cakes;apples;shampoo;toothpaste;cereal;grapes;napkins
2034,potatoes;chocolate
2035,salt;coffee;tomatoes;peanut butter;cereal;cookies
2036,soap;onion;sugar;salt;napkins;pens
2037,pencil;milk
2038,eggs;rice;onion;shampoo;yogurt;bread;tomatoes
2039,flour;kiwi;milk;olive oil;cookies
2040,soap;bread;pens;butter;tomatoes;yogurt;kiwi
2041,tomatoes;grapes
2042,apples;potatoes;grapes;tomatoes;eggs
2043,milk;toothpaste
2044,tea;rice;cookies;salt;shampoo;detergent;potatoes
2045,cakes;eggs;bread
2046,juice;butter;bananas;toothpaste;oranges;salt;apples
2047,kiwi;cookies;flour;toothpaste;sugar;juice;pencil
2048,peanut butter;bread;rice
2049,oranges;napkins
2050,cereal;soap;kiwi;napkins
2051,pens;oranges
2052,oranges;cereal;pens;eggs;salt
2053,shampoo;yogurt;tomatoes;potatoes;apples;detergent;coffee
2054,bananas;cookies;yogurt;rice;cakes;sugar
2055,apples;yogurt;bread;chocolate;milk;juice
2056,grapes;olive oil;potatoes
2057,chocolate;cookies;cereal
2058,salt;milk
2059,tomatoes;milk;butter
2060,detergent;onion;tomatoes;tea
2061,peanut butter;toothpaste;chocolate;soap;cakes;cereal;bread
2062,onion;bread;rice;butter;soap
2063,sugar;yogurt
2064,napkins;pencil;shampoo
2065,butter;salt;kiwi;eggs;pencil
2066,tea;chocolate;oranges
2067,yogurt;bananas;olive oil;bread;pens
2068,tea;soap;grapes;cookies
2069,salt;pencil;rice
2070,cakes;oranges;cereal;chocolate
2071,potatoes;salt;cookies;apples
2072,apples;coffee;cereal;toothpaste
2073,salt;flour;butter;bananas;onion;potatoes
2074,cereal;olive oil;juice;butter;milk;tea
2075,oranges;pens;coffee;eggs;cereal;yogurt
2076,onion;juice;napkins;bananas
2077,pens;cookies;shampoo;yogurt
2078,salt;eggs;cookies;peanut butter;apples;potatoes
2079,apples;toothpaste
2080,milk;soap;bananas;coffee
2081,grapes;oranges;cakes;juice;pens;soap;cereal
2082,sugar;butter;yogurt;eggs;rice;onion;bananas
2083,salt;napkins;sugar;grapes;onion;potatoes
2084,toothpaste;napkins;pencil;salt;juice;pens;rice
2085,kiwi;grapes;cookies;napkins;pens;apples
2086,kiwi;salt;pencil
2087,yogurt;tomatoes;onion
2088,chocolate;apples;toothpaste;tea;pencil;grapes;milk
2089,cookies;juice
2090,oranges;bread;coffee;eggs
2091,yogurt;milk;toothpaste;cookies
2092,salt;potatoes;pens
2093,shampoo;cookies;bread;detergent;napkins;peanut butter;cakes
2094,napkins;butter;yogurt;eggs;chocolate;cakes;cookies
2095,bread;peanut butter
2096,tomatoes;tea;butter;pens;pencil;cookies;coffee
2097,cereal;oranges;bananas;cakes;grapes;kiwi;apples
2098,cereal;toothpaste;pens;onion;kiwi;cakes;juice
2099,cereal;olive oil;salt;sugar
2100,toothpaste;potatoes;pencil;bread;juice;oranges;cookies
2101,eggs;shampoo;olive oil;onion
2102,onion;oranges;butter;pencil;yogurt
2103,sugar;kiwi;oranges;flour;shampoo;juice;chocolate
2104,cakes;grapes
2105,rice;butter;grapes;detergent;shampoo
2106,bread;cookies;tomatoes;tea
2107,cereal;potatoes;soap;olive oil;pencil
2108,coffee;juice;flour;milk;rice;napkins
2109,eggs;pencil
2110,peanut butter;onion;soap
2111,butter;napkins;pencil
2112,juice;cakes
2113,flour;cookies
2114,bananas;butter
2115,oranges;kiwi;butter
2116,soap;kiwi;flour
2117,butter;napkins;kiwi;tomatoes;soap;detergent;rice
2118,peanut butter;olive oil;chocolate;apples;juice;tomatoes;bread
2119,detergent;sugar;pencil;toothpaste;tea;cookies;tomatoes
2120,oranges;yogurt;rice;coffee
2121,potatoes;apples;detergent;pencil;coffee
2122,rice;bread
2123,yogurt;apples
2124,tea;detergent;peanut butter;apples;cakes;pencil
2125,detergent;cookies;bananas
2126,peanut butter;flour
2127,olive oil;yogurt;eggs;oranges;detergent;juice
2128,sugar;coffee
2129,napkins;tea;bread;chocolate;toothpaste
2130,tea;sugar
2131,coffee;detergent;juice;milk;olive oil;bread;chocolate
2132,grapes;potatoes;cereal;pencil;cookies;coffee;oranges
2133,napkins;grapes;cakes;pencil
2134,cereal;tomatoes;onion;eggs
2135,kiwi;butter;shampoo;salt;coffee;napkins;flour
2136,rice;bread;toothpaste;coffee;olive oil;yogurt
2137,pens;butter;sugar;onion;bananas
2138,coffee;cookies;cereal;soap;flour;peanut butter
2139,peanut butter;cookies;apples;napkins
2140,potatoes;toothpaste;coffee;oranges;bread;olive oil;sugar
2141,yogurt;sugar;cakes;potatoes;bananas;soap
2142,apples;toothpaste;bananas;cereal
2143,cookies;juice;napkins;sugar
2144,pencil;tea
2145,apples;juice;milk;oranges;rice;potatoes;soap
2146,potatoes;tomatoes;tea;milk;oranges;chocolate
2147,pencil;tomatoes;peanut butter
2148,bananas;detergent;tea
2149,eggs;pencil;soap
2150,bread;sugar
2151,sugar;rice;peanut butter;cereal;coffee;yogurt
2152,milk;onion;olive oil;oranges;cereal;butter
2153,sugar;tomatoes;toothpaste
2154,rice;eggs;soap;shampoo;pens;cereal
2155,milk;shampoo
2156,salt;tea;flour;rice;cereal;detergent;shampoo
2157,toothpaste;grapes;pens;tomatoes;milk
2158,sugar;cakes;peanut butter;bread;rice;oranges
2159,peanut butter;juice;eggs;pencil;onion;oranges
2160,apples;toothpaste;juice;tomatoes;butter
2161,kiwi;coffee;sugar;juice;pens;potatoes;peanut butter
2162,coffee;juice;cookies;olive oil;cereal
2163,potatoes;napkins;oranges;cookies;shampoo;coffee
2164,potatoes;sugar;salt;olive oil;chocolate;apples;soap
2165,onion;cookies;oranges;apples;potatoes
2166,cookies;kiwi;olive oil;napkins;juice;cakes
2167,olive oil;shampoo
2168,juice;cookies;sugar;soap;detergent
2169,cakes;bread;shampoo
2170,cookies;pencil;oranges;salt;apples;tomatoes;detergent
2171,cakes;yogurt;bread;chocolate;tea;butter;kiwi
2172,detergent;peanut butter;kiwi;napkins;chocolate
2173,butter;soap;onion;tea;napkins;juice;flour
2174,pencil;potatoes;grapes;peanut butter;toothpaste
2175,eggs;apples
2176,sugar;bananas;salt;detergent;shampoo;coffee
2177,shampoo;bananas;toothpaste;detergent;rice;oranges
2178,toothpaste;butter;apples;yogurt;tea
2179,olive oil;cereal;rice;shampoo;tea;bread
2180,olive oil;oranges;rice;potatoes;tea
2181,coffee;toothpaste;tea;pencil;soap;oranges;milk
2182,sugar;soap;bananas;toothpaste;pens;salt;cakes
2183,detergent;rice;olive oil;bread;milk
2184,salt;tea;peanut butter;sugar;pens;onion;bananas
2185,grapes;yogurt
2186,kiwi;napkins;detergent
2187,flour;cakes;kiwi;rice
2188,eggs;pens;toothpaste;bananas;grapes;sugar;milk
2189,bananas;oranges
2190,chocolate;grapes;rice;salt;kiwi
2191,shampoo;eggs;oranges;salt;peanut butter;butter;kiwi
2192,bread;napkins;shampoo
2193,peanut butter;flour;kiwi;chocolate;tomatoes;cereal;pens
2194,onion;tomatoes;peanut butter;apples;salt;coffee
2195,cereal;bananas
2196,apples;chocolate;pens
2197,oranges;coffee;tomatoes;napkins;chocolate;shampoo
2198,napkins;onion;pens;kiwi;peanut butter;detergent;cakes
2199,tea;olive oil;sugar;shampoo;butter;pencil
2200,oranges;shampoo;pencil
2201,eggs;oranges;peanut butter;bananas;napkins;soap;bread
2202,kiwi;cookies;napkins;flour
2203,coffee;grapes
2204,peanut butter;bread;eggs
2205,tea;oranges;pencil;detergent;tomatoes;potatoes;bananas
2206,cakes;sugar;onion;napkins;grapes;butter
2207,cookies;detergent;toothpaste;napkins;milk;salt;apples
2208,coffee;pens
2209,onion;coffee;juice;milk
2210,coffee;juice;cakes
2211,oranges;bananas;tea;pens;tomatoes
2212,detergent;milk;napkins;chocolate;grapes;juice
2213,napkins;olive oil
2214,tea;pencil;detergent
2215,flour;grapes;juice;onion
2216,eggs;grapes;butter;cakes;napkins;onion
2217,milk;pencil;cookies;shampoo;chocolate
2218,onion;coffee;pencil;juice
2219,flour;tomatoes;apples
2220,pens;bananas;apples
2221,cakes;juice;bananas;grapes;oranges;flour;tomatoes
2222,bananas;salt;tea;cakes
2223,milk;soap;detergent;cookies
2224,oranges;olive oil;milk;butter;kiwi;cakes;tea
2225,tea;flour;napkins;olive oil;potatoes;rice;eggs
2226,peanut butter;cakes;bread;shampoo;milk;yogurt
2227,olive oil;kiwi;grapes;rice;shampoo;cereal;tea
2228,napkins;butter;bananas;kiwi;oranges;pens
2229,flour;sugar;chocolate;butter;kiwi;juice
2230,potatoes;bananas;cakes;shampoo
2231,toothpaste;cookies;apples;cakes;pens;grapes;milk
2232,eggs;sugar;tomatoes;juice
2233,eggs;napkins;grapes;shampoo
2234,flour;cereal
2235,rice;pencil;juice;sugar;bananas
2236,tea;grapes;toothpaste;sugar;eggs;yogurt
2237,cereal;grapes;coffee;pencil
2238,juice;kiwi;eggs;peanut butter;toothpaste
2239,bread;yogurt;eggs;toothpaste;cakes
2240,apples;butter;tomatoes
2241,peanut butter;coffee;soap
2242,butter;chocolate
2243,bread;apples;cookies;sugar
2244,salt;bread;pencil;tomatoes;flour;shampoo
2245,shampoo;apples
2246,bananas;tea;detergent;cereal;pens
2247,tomatoes;butter
2248,salt;oranges;flour;tomatoes;milk;eggs
2249,bread;napkins;milk;flour
2250,rice;potatoes;pencil;sugar;salt;grapes;cookies
2251,bananas;rice
2252,olive oil;shampoo;peanut butter;yogurt;grapes;butter;tea
2253,juice;bread;grapes
2254,tea;bananas;sugar;cookies;rice;juice;napkins
2255,shampoo;cookies;bread;bananas;napkins;kiwi
2256,chocolate;pens;oranges;pencil
2257,potatoes;grapes;salt;chocolate
2258,pens;chocolate;detergent;peanut butter
2259,grapes;yogurt;rice;olive oil;potatoes;oranges
2260,grapes;kiwi;sugar;napkins;soap;yogurt
2261,olive oil;tea;detergent;kiwi;onion;pens
2262,bananas;potatoes;onion;eggs;salt;olive oil
2263,flour;olive oil
2264,pens;cookies;pencil;shampoo;bread;soap
2265,detergent;shampoo
2266,butter;onion;peanut butter;cakes
2267,cakes;chocolate;flour;toothpaste
2268,cookies;cakes;shampoo;pens
2269,tomatoes;tea;olive oil;oranges
2270,detergent;flour;shampoo;pens
2271,milk;cakes;pens
2272,milk;bread;soap;potatoes;yogurt;shampoo;juice
2273,pens;olive oil
2274,napkins;onion;rice
2275,apples;yogurt;cookies;pens;bread
2276,detergent;kiwi;oranges;pencil;grapes;pens
2277,grapes;yogurt;oranges;milk;olive oil
2278,eggs;pencil;rice;oranges;onion;tea
2279,cakes;peanut butter;juice;yogurt;shampoo;pens
2280,kiwi;bananas;oranges;tea
2281,pens;shampoo;pencil;peanut butter;detergent
2282,milk;rice;chocolate;eggs;peanut butter;pens;bread
2283,potatoes;apples
2284,chocolate;toothpaste;onion;yogurt;flour;tomatoes
2285,butter;kiwi;cookies;potatoes;cakes;yogurt
2286,olive oil;pencil
2287,salt;eggs;rice;potatoes
2288,cereal;pencil
2289,butter;salt;juice;rice;potatoes;tomatoes
2290,peanut butter;butter
2291,shampoo;flour;yogurt;peanut butter;bread
2292,kiwi;flour;coffee;milk;oranges;juice
2293,olive oil;yogurt;grapes
2294,bananas;onion;apples;cakes;pens;shampoo
2295,chocolate;cereal
2296,pencil;shampoo;milk;toothpaste
2297,cookies;shampoo;pencil;napkins
2298,tomatoes;milk;butter;cookies
2299,tomatoes;flour;oranges;salt
2300,olive oil;coffee;butter
2301,olive oil;oranges;salt;bananas;pencil
2302,salt;onion
2303,bananas;apples;cookies;oranges;peanut butter;onion
2304,onion;bread;detergent
2305,napkins;rice;peanut butter
2306,onion;tomatoes;cereal
2307,pencil;oranges
2308,cereal;rice;bananas;pens;bread
2309,eggs;cakes;salt;rice;napkins;bread
2310,rice;sugar;pens;cookies;shampoo;potatoes;coffee
2311,napkins;soap;tea;detergent;peanut butter
2312,flour;cookies
2313,pens;shampoo;salt;cakes
2314,pencil;cookies;tomatoes;flour;yogurt;coffee;juice
2315,soap;milk;detergent;napkins
2316,pens;cakes;apples;potatoes;milk;bread
2317,pens;juice;salt
2318,salt;pens;soap;shampoo
2319,soap;bread;juice;butter;napkins
2320,flour;coffee;salt;pens;grapes;potatoes;olive oil
2321,flour;yogurt;cereal;cookies;coffee
2322,grapes;eggs;tomatoes
2323,coffee;tea;eggs;detergent;butter;bananas;salt
2324,cereal;chocolate
2325,onion;yogurt;pens;butter;olive oil;pencil
2326,flour;peanut butter;soap;tomatoes;rice;yogurt;cereal
2327,cakes;apples;bananas
2328,kiwi;olive oil
2329,napkins;bananas;yogurt;peanut butter;sugar
2330,flour;cakes
2331,butter;cookies
2332,soap;milk;butter;tomatoes;oranges
2333,olive oil;pens
2334,apples;potatoes
2335,soap;onion
2336,sugar;salt;cereal;bread;chocolate;apples
2337,butter;toothpaste;onion;kiwi
2338,detergent;eggs;peanut butter;pencil
2339,flour;pens
2340,butter;detergent;potatoes;toothpaste;tea;olive oil
2341,cakes;eggs;apples;olive oil;chocolate;onion
2342,kiwi;shampoo;flour;grapes
2343,flour;shampoo;chocolate;detergent;kiwi
2344,sugar;coffee;oranges;soap;salt;bananas;juice
2345,yogurt;cereal;pencil;cakes;peanut butter;cookies
2346,potatoes;soap
2347,detergent;flour;grapes;eggs;cakes;milk
2348,sugar;coffee;potatoes;bananas;salt
2349,pens;apples;milk;tea;kiwi;eggs;butter
2350,napkins;salt;cakes;toothpaste;detergent
2351,tomatoes;kiwi;cereal;tea;bananas;onion
2352,apples;yogurt;cookies
2353,onion;shampoo;cookies
2354,pencil;napkins
2355,napkins;milk;pens
2356,apples;peanut butter;cookies;pencil;butter
2357,salt;chocolate;peanut butter;olive oil;tomatoes;oranges
2358,cereal;chocolate;bread;detergent
2359,cereal;coffee;milk;yogurt;detergent
2360,salt;pens
2361,potatoes;detergent;oranges
2362,sugar;onion
2363,kiwi;toothpaste;coffee
2364,juice;toothpaste
2365,yogurt;oranges;rice;salt;butter;cookies
2366,apples;onion;butter;peanut butter
2367,sugar;chocolate;soap;bread;onion
2368,potatoes;kiwi
2369,cereal;butter;tomatoes;milk;peanut butter;juice;oranges
2370,eggs;coffee;peanut butter;olive oil;pencil;detergent
2371,butter;detergent;kiwi;tomatoes;apples;soap
2372,cereal;tomatoes;potatoes
2373,yogurt;detergent;apples
2374,oranges;juice;milk;olive oil
2375,pencil;detergent;salt;sugar;olive oil
2376,cakes;soap
2377,eggs;detergent;tea;sugar;salt
2378,tomatoes;cereal;detergent;olive oil;salt;pens
2379,potatoes;pencil;shampoo;napkins
2380,bread;cookies;butter;shampoo;cereal;salt;rice
2381,grapes;chocolate;toothpaste
2382,tea;pencil;kiwi;sugar;butter;detergent;onion
2383,rice;apples;onion;shampoo
2384,onion;apples;sugar;coffee
2385,chocolate;bread
2386,apples;butter;grapes;salt;milk;toothpaste
2387,soap;bananas;bread;butter;juice
2388,grapes;detergent;sugar;salt;flour;cakes
2389,detergent;kiwi;bananas
2390,grapes;potatoes;rice;milk
2391,pens;cookies
2392,shampoo;juice
2393,kiwi;butter;onion;grapes
2394,salt;yogurt;chocolate;apples
2395,soap;pens;napkins;coffee;toothpaste;grapes;bananas
2396,olive oil;potatoes;butter
2397,rice;shampoo
2398,butter;onion
2399,olive oil;pens;tomatoes;salt;chocolate;napkins;pencil
2400,sugar;butter
2401,tea;cookies;yogurt;flour;peanut butter;pens
2402,tomatoes;toothpaste;bananas;juice;detergent;olive oil;chocolate
2403,rice;salt
2404,grapes;yogurt;soap;apples;kiwi;salt
2405,toothpaste;tomatoes;cakes;sugar
2406,onion;milk;potatoes;grapes;olive oil;tea;detergent
2407,butter;milk;salt
2408,flour;onion;butter;rice;peanut butter
2409,shampoo;bread;tomatoes;napkins
2410,chocolate;tea;shampoo;yogurt
2411,eggs;potatoes
2412,cereal;pencil;rice;salt;soap;coffee
2413,cereal;coffee;olive oil;butter
2414,olive oil;cereal
2415,cereal;toothpaste;bread;bananas
2416,rice;detergent
2417,toothpaste;salt;chocolate
2418,eggs;bananas;yogurt;tea;juice;salt
2419,apples;yogurt;pens;detergent
2420,coffee;kiwi;rice;tea
2421,yogurt;toothpaste;rice;grapes
2422,toothpaste;pencil;soap;detergent;cakes
2423,chocolate;coffee;detergent;soap
2424,bananas;flour;olive oil;kiwi
2425,pencil;butter;soap;grapes;yogurt
2426,yogurt;sugar;shampoo;napkins;tea;bread
2427,milk;coffee;juice
2428,sugar;potatoes
2429,toothpaste;soap;yogurt;apples
2430,potatoes;onion;shampoo;tomatoes;olive oil;detergent;bananas
2431,cakes;cereal;pencil
2432,cakes;potatoes
2433,chocolate;apples;cakes;tomatoes;rice;juice;detergent
2434,soap;cereal;toothpaste;cakes;coffee;onion
2435,cakes;kiwi;eggs;milk;salt
2436,soap;salt;peanut butter
2437,pencil;soap;butter;bananas;rice;cakes;coffee
2438,grapes;flour;shampoo;sugar;tomatoes;eggs;cookies
2439,chocolate;coffee;olive oil;apples
2440,soap;oranges;salt;cookies;napkins;cakes
2441,bananas;cereal;sugar
2442,tomatoes;coffee;eggs;rice;pencil
2443,peanut butter;sugar;eggs
2444,detergent;bananas;milk;cereal;tomatoes;shampoo;onion
2445,kiwi;toothpaste;soap;bananas;rice;coffee;chocolate
2446,soap;apples
2447,salt;milk;olive oil
2448,toothpaste;apples;napkins;soap;pencil
2449,sugar;pencil
2450,cookies;shampoo;olive oil;chocolate
2451,coffee;chocolate;cookies;rice;pencil
2452,eggs;tomatoes;oranges;apples;yogurt;tea
2453,bread;onion;olive oil;pens;sugar;chocolate
2454,pencil;juice;toothpaste;peanut butter;bananas
2455,napkins;toothpaste
2456,juice;chocolate;bread;pencil
2457,peanut butter;grapes;butter;rice
2458,tea;pens;grapes;shampoo
2459,sugar;bananas;cookies;tea
2460,bananas;soap;cookies;tomatoes;olive oil;butter;juice
2461,potatoes;napkins;pencil
2462,tea;toothpaste;cakes;bananas
2463,salt;chocolate
2464,potatoes;kiwi
2465,olive oil;tomatoes;coffee;sugar;pencil
2466,grapes;rice;bread;tomatoes;pencil
2467,onion;bread
2468,olive oil;cakes;juice;chocolate
2469,detergent;cereal;eggs;toothpaste;napkins;milk
2470,rice;butter;bread;coffee;grapes;sugar;onion
2471,peanut butter;butter;apples
2472,cereal;grapes;pens;milk;butter
2473,toothpaste;salt;kiwi;flour
2474,grapes;salt;flour
2475,peanut butter;toothpaste
2476,pens;coffee;butter;onion;cakes;detergent
2477,coffee;salt
2478,shampoo;potatoes;toothpaste;napkins
2479,yogurt;eggs;bread
2480,bananas;tomatoes;napkins;tea;cereal
2481,chocolate;sugar;potatoes;eggs;yogurt;flour;coffee
2482,grapes;potatoes;yogurt;tea;pencil
2483,grapes;peanut butter;napkins;cakes;eggs
2484,milk;eggs;sugar;pencil;juice;shampoo
2485,cereal;cookies;peanut butter;rice;yogurt
2486,soap;pens;rice;eggs;kiwi;cereal;sugar
2487,salt;chocolate;kiwi;olive oil
2488,soap;flour;pencil;onion;cakes;eggs
2489,peanut butter;shampoo;yogurt;rice;soap
2490,apples;coffee;toothpaste;rice
2491,kiwi;eggs;peanut butter;salt;cereal;shampoo;pencil
2492,grapes;flour;milk
2493,olive oil;tomatoes;sugar;peanut butter;chocolate;cereal
2494,salt;cakes
2495,detergent;tomatoes;chocolate
2496,eggs;olive oil
2497,yogurt;toothpaste;chocolate
2498,cakes;rice;olive oil;toothpaste;tea;kiwi;yogurt
2499,peanut butter;oranges;grapes
2500,toothpaste;cakes;shampoo
2501,rice;toothpaste;olive oil
2502,cookies;coffee;pencil;toothpaste;tomatoes;olive oil;flour
2503,oranges;apples;chocolate;grapes;coffee;shampoo;cereal
2504,detergent;eggs;bananas;soap;cereal;milk
2505,cookies;grapes;flour;cakes;pens;chocolate;napkins
2506,soap;bananas;chocolate;olive oil
2507,shampoo;pencil;soap;juice;toothpaste;oranges;milk
2508,cookies;yogurt;rice;cereal;coffee;napkins
2509,cakes;detergent;cereal
2510,kiwi;coffee;oranges;toothpaste
2511,napkins;cakes;eggs;milk;yogurt;potatoes;tea
2512,coffee;shampoo;bread;butter;bananas
2513,potatoes;peanut butter;grapes
2514,chocolate;peanut butter;sugar
2515,yogurt;sugar;cakes;tea;flour;coffee;potatoes
2516,milk;potatoes;peanut butter
2517,bread;flour;grapes;cereal;sugar
2518,apples;bread;chocolate
2519,olive oil;soap;cakes;sugar;shampoo;tomatoes;rice
2520,potatoes;salt;bread;rice;onion;pencil;cakes
2521,yogurt;detergent;tomatoes;cakes;shampoo;onion;apples
2522,oranges;coffee;cookies;potatoes;kiwi;detergent;olive oil
2523,cookies;onion;tea;napkins
2524,apples;flour;onion;chocolate;bananas
2525,kiwi;coffee;olive oil;oranges;butter
2526,tomatoes;juice;flour;peanut butter;bread;cookies
2527,bread;rice;cakes
2528,toothpaste;rice;bananas
2529,butter;olive oil;bananas;chocolate;kiwi;toothpaste
2530,milk;sugar
2531,cereal;flour
2532,detergent;toothpaste;kiwi
2533,juice;salt;soap;napkins;bananas;kiwi
2534,cookies;shampoo;tomatoes;detergent;onion
2535,cereal;napkins
2536,apples;pencil;cookies;shampoo
2537,onion;toothpaste;apples;milk;eggs;cereal;sugar
2538,napkins;rice;coffee;olive oil
2539,olive oil;peanut butter;sugar;bread;cakes
2540,butter;olive oil;sugar;shampoo
2541,rice;napkins
2542,salt;olive oil
2543,napkins;yogurt;rice;oranges;pencil
2544,sugar;kiwi;toothpaste;pencil;flour;yogurt;salt
2545,rice;onion;eggs;juice;detergent;cookies;kiwi
2546,olive oil;sugar;salt;detergent
2547,sugar;cereal
2548,potatoes;salt;tomatoes;kiwi;eggs;onion
2549,yogurt;salt;detergent
2550,pens;butter;cookies;toothpaste;milk;cakes;olive oil
2551,chocolate;potatoes;sugar;coffee
2552,tea;salt;flour;potatoes;cereal;peanut butter;onion
2553,apples;soap;juice;pens;tea
2554,milk;toothpaste;eggs;olive oil;apples;pens;tea
2555,cereal;bread;peanut butter
2556,grapes;salt;pencil;eggs
2557,onion;cereal;olive oil;shampoo
2558,kiwi;oranges;cakes;yogurt
2559,detergent;bananas;eggs;napkins
2560,butter;eggs;juice
2561,juice;coffee
2562,chocolate;shampoo;peanut butter;cookies
2563,milk;oranges;salt;pens;potatoes
2564,sugar;onion;tomatoes
2565,cakes;salt;bread;peanut butter;grapes
2566,oranges;salt;chocolate
2567,cereal;rice;salt;toothpaste;flour
2568,chocolate;coffee;onion;bread;grapes
2569,cookies;pens;pencil
2570,napkins;juice;olive oil;chocolate;grapes
2571,pencil;bananas;detergent;bread;olive oil;soap
2572,napkins;peanut butter;coffee;oranges
2573,oranges;tomatoes;butter;eggs;juice;detergent;napkins
2574,tomatoes;toothpaste;sugar;salt;kiwi;eggs
2575,pencil;butter
2576,shampoo;potatoes;coffee;oranges;rice
2577,coffee;toothpaste;bread;eggs;tea;chocolate;pens
2578,grapes;soap;peanut butter;apples;eggs
2579,apples;flour
2580,pencil;potatoes;bread;flour
2581,salt;toothpaste;olive oil;coffee;kiwi;eggs
2582,tea;potatoes;kiwi;eggs;oranges;detergent
2583,rice;kiwi;grapes;bananas
2584,tea;oranges;salt
2585,flour;cereal;onion;sugar
2586,pencil;butter;flour
2587,tea;grapes;milk
2588,cookies;eggs;grapes;shampoo;cereal
2589,juice;shampoo;soap;onion;cereal
2590,cookies;tomatoes;rice;olive oil;yogurt
2591,cookies;napkins;tea
2592,salt;pens;kiwi;detergent;bananas;soap;bread
2593,detergent;bread;olive oil;cookies
2594,grapes;apples;eggs;pens;soap
2595,tea;chocolate
2596,oranges;pencil;sugar;flour
2597,tomatoes;eggs;shampoo;cakes;apples;milk;chocolate
2598,salt;bananas;oranges;pencil;cookies;tomatoes;peanut butter
2599,milk;potatoes
2600,detergent;bananas;juice
2601,cereal;peanut butter;rice;sugar;olive oil;pens
2602,pens;rice;potatoes
2603,rice;chocolate;shampoo;toothpaste;juice;soap;tomatoes
2604,napkins;cereal
2605,soap;chocolate;bread;salt
2606,grapes;coffee
2607,detergent;bananas
2608,potatoes;pens;grapes;butter;onion;eggs;sugar
2609,yogurt;olive oil;juice;apples;rice;cookies;bananas
2610,oranges;cookies;detergent;toothpaste;pens
2611,shampoo;milk;pencil;sugar;soap;salt
2612,sugar;detergent
2613,bread;milk;salt;chocolate;kiwi
2614,napkins;onion;milk;flour;olive oil
2615,potatoes;flour;tomatoes
2616,kiwi;soap;potatoes;shampoo;sugar;juice;cookies
2617,bread;rice;sugar
2618,toothpaste;butter;milk;salt
2619,chocolate;potatoes;bananas;eggs;juice
2620,rice;apples;potatoes
2621,bananas;cakes;tomatoes;onion;yogurt;apples;peanut butter
2622,detergent;tea;onion;soap;shampoo
2623,toothpaste;bread;shampoo
2624,butter;olive oil
2625,coffee;rice;bread;napkins
2626,toothpaste;kiwi;coffee;pencil;yogurt;eggs
2627,bread;oranges;soap;rice;cereal;salt
2628,milk;kiwi
2629,toothpaste;cookies;peanut butter
2630,tea;sugar;shampoo
2631,tomatoes;olive oil;rice;soap;onion
2632,flour;grapes;onion
2633,tea;potatoes;peanut butter;pencil;bread;shampoo;grapes
2634,chocolate;flour;tea;bread;tomatoes;rice
2635,kiwi;yogurt;flour
2636,potatoes;pencil;napkins;kiwi;milk;grapes;onion
2637,eggs;pens;detergent;toothpaste
2638,milk;sugar;apples;oranges
2639,sugar;cereal;oranges;juice
2640,milk;potatoes;detergent;yogurt;cakes
2641,yogurt;pens;soap;onion;cakes
2642,oranges;flour;butter;milk
2643,cookies;potatoes;cereal;shampoo;butter
2644,apples;cookies;sugar;kiwi
2645,detergent;flour;coffee;napkins;potatoes;pens;juice
2646,toothpaste;potatoes;bananas;shampoo;eggs;chocolate
2647,butter;bananas;eggs;bread
2648,toothpaste;pencil
2649,yogurt;napkins;eggs;potatoes;cookies;bread
2650,tomatoes;chocolate
2651,napkins;pencil;pens
2652,kiwi;butter
2653,butter;bread;salt;napkins;yogurt;cereal;coffee
2654,tea;tomatoes;apples;kiwi
2655,napkins;cakes;peanut butter;olive oil;cookies;detergent;cereal
2656,butter;kiwi;eggs;pens;tea;cakes;olive oil
2657,eggs;olive oil;grapes;sugar;juice;peanut butter
2658,kiwi;olive oil;juice;eggs;cookies;rice;peanut butter
2659,pens;soap;tea;chocolate;grapes;rice;salt
2660,toothpaste;bananas;soap;pencil;grapes
2661,rice;grapes;coffee
2662,peanut butter;pens
2663,toothpaste;bread
2664,tea;cakes;butter;shampoo
2665,salt;toothpaste
2666,bread;yogurt;kiwi;butter;eggs;pencil;toothpaste
2667,salt;soap;eggs;rice;detergent;pens;tomatoes
2668,tomatoes;coffee;tea;flour;salt
2669,kiwi;tomatoes;soap;salt
2670,napkins;rice;eggs;onion;kiwi;milk
2671,napkins;tea;yogurt;soap;flour;rice;eggs
2672,yogurt;salt;grapes
2673,onion;sugar
2674,peanut butter;rice;onion;sugar;tea;bananas
2675,tomatoes;soap;bread
2676,coffee;tea;soap
2677,eggs;kiwi;peanut butter
2678,tomatoes;salt;cookies;flour;pens;grapes
2679,potatoes;butter;grapes
2680,flour;cakes;shampoo;cereal;potatoes
2681,peanut butter;cakes
2682,detergent;shampoo
2683,onion;pens;rice;soap;eggs
2684,bread;chocolate;soap;detergent;milk;cereal;rice
2685,cakes;salt;tea;oranges
2686,milk;salt;pencil;pens;tea;cookies;soap
2687,milk;kiwi;toothpaste;soap;bread;tea
2688,salt;kiwi;flour;tea;toothpaste
2689,juice;toothpaste;shampoo;napkins
2690,pencil;oranges;detergent;tomatoes;apples;butter
2691,juice;tea;detergent;potatoes;oranges
2692,tea;oranges;detergent;chocolate;milk;peanut butter;shampoo
2693,grapes;napkins;cereal;tea;eggs;oranges;onion
2694,shampoo;sugar;coffee
